id,HV,Mean,SemiVar,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
2,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
21,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
3,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
21,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
22,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
21,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
10,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
21,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
29,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
13,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
28,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
4,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
18,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
6,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
2,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
3,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
22,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
10,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
29,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
13,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
28,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
4,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
23,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
18,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
6,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
14,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
16,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
7,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
26,6990.092307,0.112104,0.001738,0.090048,0.000000,0.000000,0.000000,0.051307,0.060354,0.086561,0.000000,0.053954,0.000000,0.000000,0.087385,0.039289,0.000000,0.000000,0.073761,0.000000,0.064172,0.000000,0.063348,0.000000,0.085715,0.000000,0.000000,0.000000,0.056926,0.000000,0.091551,0.000000,0.000000,0.058835,0.000000,0.036794
